Cidade;Unidade;Ano;Mês;Tipo de Copo;Quantidade;;
Uberlândia;Editora da UFU;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5;;
Uberlândia;Editora da UFU;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5;;
Uberlândia;Editora da UFU;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5;;
Uberlândia;Editora da UFU;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Editora da UFU;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;160;;
Uberlândia;Escola de Educaço Básica;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;150;;
Uberlândia;Escola de Educaço Básica;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;180;;
Uberlândia;Escola de Educaço Básica;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;100;;
Uberlândia;Escola de Educaço Básica;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;100;;
Uberlândia;Escola de Educaço Básica;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;105;;
Uberlândia;Escola de Educaço Básica;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;125;;
Uberlândia;Escola de Educaço Básica;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;25;;
Uberlândia;Escola de Educaço Básica;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;20;;
Uberlândia;Escola de Educaço Básica;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;10;;
Uberlândia;Escola de Educaço Básica;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola de Educaço Básica;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Escola Técnica de Saúde;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Escola Técnica de Saúde;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;158;;
Uberlândia;Escola Técnica de Saúde;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;5;;
Uberlândia;Escola Técnica de Saúde;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;30;;
Uberlândia;Escola Técnica de Saúde;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Escola Técnica de Saúde;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;46
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;20
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Administraço; Ciências Contábeis; Engenharia de Produço e Serviço Social;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;5;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;12;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;4;;
Uberlândia;Faculdade de Arquitetura e Urbanismo e Design;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;4;;
Uberlândia;Faculdade de Computaço;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Faculdade de Computaço;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;15;;
Uberlândia;Faculdade de Computaço;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;3;;
Uberlândia;Faculdade de Computaço;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;8;;
Uberlândia;Faculdade de Computaço;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;8;;
Uberlândia;Faculdade de Computaço;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Computaço;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;20;;
Uberlândia;Faculdade de Educaço;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;20;;
Uberlândia;Faculdade de Educaço;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;2;;
Uberlândia;Faculdade de Educaço;2023;Abril;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Maio;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Junho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Julho;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Março;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Abril;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Maio;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Junho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Julho;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Agosto;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;10;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Setembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Outubro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;45;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Novembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Dezembro;COPO PLASTICO DESCARTAVEL PARA AGUA  200 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Janeiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Fevereiro;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
Uberlândia;Faculdade de Educaço Física e Fisioterapia;2023;Março;COPO PLASTICO DESCARTAVEL PARA CAFÉ 50 ML PACOTE COM 100;0;;
